* Exported with UsyTrace, available at https://usyless.github.io/trace
* Freq(Hz)	SPL(dB)
10240.000000	60.829704
10388.944230	60.573351
10540.054903	60.349921
10693.363532	59.914577
10848.902086	59.623115
11006.703001	59.336315
11166.799182	59.061145
11329.224017	58.624615
11494.011375	58.356244
11661.195620	58.039443
11830.811616	57.662096
12002.894734	57.299641
12177.480858	57.089297
12354.606395	56.801799
12534.308283	56.591308
12716.623996	56.365186
12901.591551	56.156339
13089.249521	56.047582
13279.637040	56.007163
13472.793808	55.967562
13668.760107	55.927854
13867.576801	56.039565
14069.285350	56.162241
14273.927818	56.286701
14481.546879	56.388560
14692.185828	56.497913
14905.888592	56.625141
15122.699734	56.715962
15342.664467	56.786378
15565.828661	56.857818
15792.238852	56.930297
16021.942256	57.003831
16254.986772	56.911587
16491.420999	56.832339
16731.294241	56.753218
16974.656520	56.647115
17221.558584	56.507891
17472.051922	56.366641
17726.188769	56.225166
17984.022122	56.124978
18245.605748	55.966616
18510.994194	55.836786
18780.242805	55.732737
19053.407727	55.610670
19330.545924	55.486828
19611.715189	55.382294
19896.974155	55.382294
20186.382308	55.382294
